Name,Identifier,E.C.,GPR,Reversible,Flux Lower Bound,Flux Upper Bound,bigg.reaction,kegg.reaction,metanetx.reaction,reactome
R_HMR_7055,R_HMR_7055,3.3.2.9,(ENSG00000143819),FALSE,0,1000,,R09417,MNXR112841,
R_HMR_7056,R_HMR_7056,1.14.14.1,(ENSG00000021461) or (ENSG00000106258) or (ENSG00000282301) or (ENSG00000108242) or (ENSG00000138061) or (ENSG00000140465) or (ENSG00000138115) or (ENSG00000138109) or (ENSG00000160868) or (ENSG00000160870) or (ENSG00000165841),FALSE,0,1000,,R09418,MNXR112842,
R_HMR_7057,R_HMR_7057,2.8.2.14,(ENSG00000105398),FALSE,0,1000,,R09444,MNXR112867,
R_HMR_7058,R_HMR_7058,3.3.2.9,(ENSG00000143819),FALSE,0,1000,,R09443,MNXR112866,
R_HMR_7059,R_HMR_7059,1.1.1.146;1.1.1.184;1.3.1.20,(ENSG00000151632) or (ENSG00000198610) or (ENSG00000104808) or (ENSG00000196139) or (ENSG00000187134) or (ENSG00000159231) or (ENSG00000159228) or (ENSG00000117594),FALSE,0,1000,,R09420,MNXR112844,
R_HMR_7060,R_HMR_7060,1.14.14.1,(ENSG00000021461) or (ENSG00000106258) or (ENSG00000282301) or (ENSG00000108242) or (ENSG00000138061) or (ENSG00000140465) or (ENSG00000138115) or (ENSG00000138109) or (ENSG00000160868) or (ENSG00000160870) or (ENSG00000165841),FALSE,0,1000,,R09421,MNXR112845,
R_HMR_7061,R_HMR_7061,1.14.14.1,(ENSG00000130649) or (ENSG00000197838) or (ENSG00000100197) or (ENSG00000255974) or (ENSG00000198077),FALSE,0,1000,,R09423,MNXR112847,
R_HMR_7062,R_HMR_7062,,,FALSE,0,1000,,R09429,MNXR112853,
R_HMR_7063,R_HMR_7063,,(ENSG00000197838),FALSE,0,1000,,R09424,MNXR112848,
R_HMR_7064,R_HMR_7064,,(ENSG00000197838),FALSE,0,1000,,R09425,MNXR112849,
R_HMR_7065,R_HMR_7065,2.4.1.17,(ENSG00000145626) or (ENSG00000109181) or (ENSG00000167165) or (ENSG00000241635) or (ENSG00000171234) or (ENSG00000197888) or (ENSG00000240224) or (ENSG00000196620) or (ENSG00000213759) or (ENSG00000168671) or (ENSG00000244122) or (ENSG00000242366) or (ENSG00000156096) or (ENSG00000241119) or (ENSG00000242515) or (ENSG00000135220) or (ENSG00000135226) or (ENSG00000173610) or (ENSG00000243135) or (ENSG00000244474),FALSE,0,1000,,R09426,MNXR112850,
R_HMR_7066,R_HMR_7066,2.4.1.17,(ENSG00000145626) or (ENSG00000109181) or (ENSG00000167165) or (ENSG00000241635) or (ENSG00000171234) or (ENSG00000197888) or (ENSG00000240224) or (ENSG00000196620) or (ENSG00000213759) or (ENSG00000168671) or (ENSG00000244122) or (ENSG00000242366) or (ENSG00000156096) or (ENSG00000241119) or (ENSG00000242515) or (ENSG00000135220) or (ENSG00000135226) or (ENSG00000173610) or (ENSG00000243135) or (ENSG00000244474),FALSE,0,1000,,R09427,MNXR112851,
R_HMR_7067,R_HMR_7067,,,FALSE,0,1000,,R09430,MNXR112854,
R_HMR_7068,R_HMR_7068,,,FALSE,0,1000,,R09431,MNXR112855,
R_HMR_7069,R_HMR_7069,,,FALSE,0,1000,,R09435,MNXR112859,
R_HMR_7070,R_HMR_7070,,,FALSE,0,1000,,R09438,MNXR112861,
R_HMR_7071,R_HMR_7071,,,FALSE,0,1000,,R09433,MNXR112857,
R_HMR_7072,R_HMR_7072,,,FALSE,0,1000,,R09437,,
R_HMR_7073,R_HMR_7073,,,FALSE,0,1000,,R09434,MNXR112858,
R_HMR_7074,R_HMR_7074,,,FALSE,0,1000,,R09439,MNXR112862,
R_HMR_7075,R_HMR_7075,,,FALSE,0,1000,,R09436,MNXR112860,
R_HMR_7076,R_HMR_7076,,,FALSE,0,1000,,R09440,MNXR112863,
R_HMR_7077,R_HMR_7077,,,FALSE,0,1000,,R09432,MNXR112856,
R_HMR_7078,R_HMR_7078,1.14.14.1,(ENSG00000021461) or (ENSG00000106258) or (ENSG00000282301) or (ENSG00000108242) or (ENSG00000138061) or (ENSG00000140465) or (ENSG00000138115) or (ENSG00000138109) or (ENSG00000160868) or (ENSG00000160870) or (ENSG00000165841),FALSE,0,1000,,R07022,MNXR110734,
R_HMR_7079,R_HMR_7079,2.5.1.18,(ENSG00000084207) or (ENSG00000174156) or (ENSG00000008394) or (ENSG00000134184) or (ENSG00000143198) or (ENSG00000182793) or (ENSG00000134201) or (ENSG00000134202) or (ENSG00000148834) or (ENSG00000170899) or (ENSG00000244067) or (ENSG00000085871) or (ENSG00000168765) or (ENSG00000197448) or (ENSG00000065621) or (ENSG00000099984) or (ENSG00000213366) or (ENSG00000243955),FALSE,0,1000,,R07025,MNXR110737,
R_HMR_7080,R_HMR_7080,2.5.1.18,(ENSG00000084207) or (ENSG00000174156) or (ENSG00000008394) or (ENSG00000134184) or (ENSG00000143198) or (ENSG00000182793) or (ENSG00000134201) or (ENSG00000134202) or (ENSG00000148834) or (ENSG00000170899) or (ENSG00000244067) or (ENSG00000085871) or (ENSG00000168765) or (ENSG00000197448) or (ENSG00000065621) or (ENSG00000099984) or (ENSG00000213366) or (ENSG00000243955),FALSE,0,1000,,R07026,MNXR110738,
R_HMR_7081,R_HMR_7081,3.3.2.9,(ENSG00000143819),FALSE,0,1000,,R07027,MNXR110739,
R_HMR_7082,R_HMR_7082,1.14.14.1,(ENSG00000021461) or (ENSG00000106258) or (ENSG00000282301) or (ENSG00000108242) or (ENSG00000138061) or (ENSG00000140465) or (ENSG00000138115) or (ENSG00000138109) or (ENSG00000160868) or (ENSG00000160870) or (ENSG00000165841),FALSE,0,1000,,R07021,MNXR110733,
R_HMR_7083,R_HMR_7083,2.5.1.18,(ENSG00000084207) or (ENSG00000174156) or (ENSG00000008394) or (ENSG00000134184) or (ENSG00000143198) or (ENSG00000182793) or (ENSG00000134201) or (ENSG00000134202) or (ENSG00000148834) or (ENSG00000170899) or (ENSG00000244067) or (ENSG00000085871) or (ENSG00000168765) or (ENSG00000197448) or (ENSG00000065621) or (ENSG00000099984) or (ENSG00000213366) or (ENSG00000243955),FALSE,0,1000,,R07023,MNXR110735,
R_HMR_7084,R_HMR_7084,2.5.1.18,(ENSG00000084207) or (ENSG00000174156) or (ENSG00000008394) or (ENSG00000134184) or (ENSG00000143198) or (ENSG00000182793) or (ENSG00000134201) or (ENSG00000134202) or (ENSG00000148834) or (ENSG00000170899) or (ENSG00000244067) or (ENSG00000085871) or (ENSG00000168765) or (ENSG00000197448) or (ENSG00000065621) or (ENSG00000099984) or (ENSG00000213366) or (ENSG00000243955),FALSE,0,1000,,R07024,MNXR110736,
R_HMR_7085,R_HMR_7085,,,FALSE,0,1000,,R07028,MNXR110740,
R_HMR_7086,R_HMR_7086,,,FALSE,0,1000,,R07029,MNXR110741,
R_HMR_7087,R_HMR_7087,,,FALSE,0,1000,,R07030,MNXR110742,
R_HMR_7088,R_HMR_7088,1.14.14.1,(ENSG00000021461) or (ENSG00000106258) or (ENSG00000282301) or (ENSG00000108242) or (ENSG00000138061) or (ENSG00000140465) or (ENSG00000138115) or (ENSG00000138109) or (ENSG00000160868) or (ENSG00000160870) or (ENSG00000165841),FALSE,0,1000,,R07088,MNXR110796,
R_HMR_7089,R_HMR_7089,2.5.1.18,(ENSG00000084207) or (ENSG00000174156) or (ENSG00000008394) or (ENSG00000134184) or (ENSG00000143198) or (ENSG00000182793) or (ENSG00000134201) or (ENSG00000134202) or (ENSG00000148834) or (ENSG00000170899) or (ENSG00000244067) or (ENSG00000085871) or (ENSG00000168765) or (ENSG00000197448) or (ENSG00000065621) or (ENSG00000099984) or (ENSG00000213366) or (ENSG00000243955),FALSE,0,1000,,R07091,MNXR110799,
R_HMR_7090,R_HMR_7090,,,FALSE,0,1000,,R07095,MNXR110803,
R_HMR_7091,R_HMR_7091,1.14.14.1,(ENSG00000021461) or (ENSG00000106258) or (ENSG00000282301) or (ENSG00000108242) or (ENSG00000138061) or (ENSG00000140465) or (ENSG00000138115) or (ENSG00000138109) or (ENSG00000160868) or (ENSG00000160870) or (ENSG00000165841),FALSE,0,1000,,R07089,MNXR110797,
R_HMR_7092,R_HMR_7092,2.5.1.18,(ENSG00000084207) or (ENSG00000174156) or (ENSG00000008394) or (ENSG00000134184) or (ENSG00000143198) or (ENSG00000182793) or (ENSG00000134201) or (ENSG00000134202) or (ENSG00000148834) or (ENSG00000170899) or (ENSG00000244067) or (ENSG00000085871) or (ENSG00000168765) or (ENSG00000197448) or (ENSG00000065621) or (ENSG00000099984) or (ENSG00000213366) or (ENSG00000243955),FALSE,0,1000,,R07092,MNXR110800,
R_HMR_7093,R_HMR_7093,2.5.1.18,(ENSG00000084207) or (ENSG00000174156) or (ENSG00000008394) or (ENSG00000134184) or (ENSG00000143198) or (ENSG00000182793) or (ENSG00000134201) or (ENSG00000134202) or (ENSG00000148834) or (ENSG00000170899) or (ENSG00000244067) or (ENSG00000085871) or (ENSG00000168765) or (ENSG00000197448) or (ENSG00000065621) or (ENSG00000099984) or (ENSG00000213366) or (ENSG00000243955),FALSE,0,1000,,R07094,MNXR110802,
R_HMR_7094,R_HMR_7094,,,FALSE,0,1000,,R07097,MNXR110805,
R_HMR_7095,R_HMR_7095,,,FALSE,0,1000,,R07124,MNXR110831,
R_HMR_7096,R_HMR_7096,1.14.14.1,(ENSG00000021461) or (ENSG00000106258) or (ENSG00000282301) or (ENSG00000108242) or (ENSG00000138061) or (ENSG00000140465) or (ENSG00000138115) or (ENSG00000138109) or (ENSG00000160868) or (ENSG00000160870) or (ENSG00000165841),FALSE,0,1000,,R07090,MNXR110798,
R_HMR_7097,R_HMR_7097,2.5.1.18,(ENSG00000084207) or (ENSG00000174156) or (ENSG00000008394) or (ENSG00000134184) or (ENSG00000143198) or (ENSG00000182793) or (ENSG00000134201) or (ENSG00000134202) or (ENSG00000148834) or (ENSG00000170899) or (ENSG00000244067) or (ENSG00000085871) or (ENSG00000168765) or (ENSG00000197448) or (ENSG00000065621) or (ENSG00000099984) or (ENSG00000213366) or (ENSG00000243955),FALSE,0,1000,,R07093,MNXR110801,
R_HMR_7098,R_HMR_7098,,,FALSE,0,1000,,R07096,MNXR110804,
R_HMR_7099,R_HMR_7099,1.14.14.1,(ENSG00000130649),FALSE,0,1000,,R07112,MNXR110820,
R_HMR_7100,R_HMR_7100,2.5.1.18,(ENSG00000084207) or (ENSG00000174156) or (ENSG00000008394) or (ENSG00000134184) or (ENSG00000143198) or (ENSG00000182793) or (ENSG00000134201) or (ENSG00000134202) or (ENSG00000148834) or (ENSG00000170899) or (ENSG00000244067) or (ENSG00000085871) or (ENSG00000168765) or (ENSG00000197448) or (ENSG00000065621) or (ENSG00000099984) or (ENSG00000213366) or (ENSG00000243955),FALSE,0,1000,,R07116,MNXR110824,
R_HMR_7103,R_HMR_7103,,(ENSG00000084207) or (ENSG00000174156) or (ENSG00000008394) or (ENSG00000134184) or (ENSG00000143198) or (ENSG00000182793) or (ENSG00000134201) or (ENSG00000134202) or (ENSG00000148834) or (ENSG00000170899) or (ENSG00000244067) or (ENSG00000085871) or (ENSG00000168765) or (ENSG00000197448) or (ENSG00000065621) or (ENSG00000133433) or (ENSG00000099984) or (ENSG00000213366) or (ENSG00000243955),FALSE,0,1000,,R07113,MNXR110821,
R_HMR_7104,R_HMR_7104,,,FALSE,0,1000,,R07117,MNXR110825,
R_HMR_7106,R_HMR_7106,,,FALSE,0,1000,,R07120,MNXR110828,
R_HMR_7108,R_HMR_7108,,,TRUE,-1000,1000,,,,
R_HMR_7109,R_HMR_7109,,,FALSE,0,1000,,,,
R_HMR_7110,R_HMR_7110,,,TRUE,-1000,1000,,,,
R_HMR_7111,R_HMR_7111,,,FALSE,0,1000,,,,
R_HMR_7112,R_HMR_7112,,,TRUE,-1000,1000,,,,
R_HMR_7113,R_HMR_7113,,,FALSE,0,1000,,,,
R_HMR_7114,R_HMR_7114,,,TRUE,-1000,1000,,,,
R_HMR_7115,R_HMR_7115,,,FALSE,0,1000,,,,
R_HMR_7116,R_HMR_7116,,,TRUE,-1000,1000,,,,
R_HMR_7117,R_HMR_7117,,,FALSE,0,1000,,,,
R_HMR_7118,R_HMR_7118,,,TRUE,-1000,1000,,,,
R_HMR_7119,R_HMR_7119,,,FALSE,0,1000,,,,
R_HMR_7120,R_HMR_7120,,,TRUE,-1000,1000,,,,
R_HMR_7121,R_HMR_7121,,,FALSE,0,1000,,,,
R_HMR_7122,R_HMR_7122,,,TRUE,-1000,1000,,,,
R_HMR_7123,R_HMR_7123,,,FALSE,0,1000,,,,
R_HMR_7124,R_HMR_7124,,,TRUE,-1000,1000,,,,
R_HMR_7125,R_HMR_7125,,,FALSE,0,1000,,,,
R_HMR_7126,R_HMR_7126,,,TRUE,-1000,1000,,,,
R_HMR_7127,R_HMR_7127,,,FALSE,0,1000,,,,
R_HMR_7130,R_HMR_7130,,,FALSE,0,1000,,R04940,MNXR109237,
R_HMR_7131,R_HMR_7131,1.8.1.9,(ENSG00000197763) or (ENSG00000184470) or (ENSG00000198431),TRUE,-1000,1000,,R03596,MNXR108282,
R_HMR_7137,R_HMR_7137,4.4.1.1,(ENSG00000116761),TRUE,-1000,1000,,R04770,MNXR109104,
R_HMR_7138,R_HMR_7138,1.14.13.8,(ENSG00000007933) or (ENSG00000010932) or (ENSG00000076258) or (ENSG00000094963) or (ENSG00000131781),FALSE,0,1000,,,MNXR104044,
R_HMR_7140,R_HMR_7140,2.1.1.9,,TRUE,-1000,1000,,R04931,MNXR109228,
R_HMR_7141,R_HMR_7141,4.4.1.16,(ENSG00000132330),FALSE,0,1000,,R09366,MNXR112795,
R_HMR_7145,R_HMR_7145,4.1.99.18,(ENSG00000124615),FALSE,0,1000,,R09394,MNXR112822,
R_HMR_7146,R_HMR_7146,,(ENSG00000164172),FALSE,0,1000,,R09395,MNXR112823,
R_HMR_7147,R_HMR_7147,2.7.7.75,(ENSG00000171723),FALSE,0,1000,,R09726,MNXR101730,
R_HMR_7160,R_HMR_7160,2.7.7.7,(ENSG00000132382) or (ENSG00000111445) or (ENSG00000051341) or (ENSG00000256525) or (ENSG00000070501) or (ENSG00000014138 and ENSG00000101868) or (ENSG00000115350 and ENSG00000148229) or (ENSG00000170734) or (ENSG00000112941) or (ENSG00000175482 and ENSG00000062822 and ENSG00000077514 and ENSG00000106628) or (ENSG00000009413) or (ENSG00000130997) or (ENSG00000166169) or (ENSG00000101751) or (ENSG00000122678) or (ENSG00000140521) or (ENSG00000122008) or (ENSG00000100479 and ENSG00000062822 and ENSG00000014138 and ENSG00000101868 and ENSG00000148229 and ENSG00000077514 and ENSG00000177084 and ENSG00000115350 and ENSG00000106628 and ENSG00000175482),FALSE,0,1000,,R00379,,
